daily_non_vehicle_traffic,avg_temp_f_daily,total_rain_mm_daily,total_snow_mm_daily,avg_cloud_percent_daily,total_vehicle_volume_daily,date,month,day_of_week,holiday
1578,65.3,0.0,0.0,61.6,89106,8/28/2017,8,1,none
1925,66.0,0.0,0.0,24.5,93365,8/29/2017,8,2,none
1710,69.4,0.0,0.0,24.0,93245,8/30/2017,8,3,none
1888,61.4,0.0,0.0,4.2,97332,8/31/2017,8,4,none
1610,61.3,0.0,0.0,38.4,95389,9/1/2017,9,5,none
1542,68.8,0.0,0.0,52.9,70341,9/2/2017,9,6,none
1543,69.8,0.0,0.0,12.5,66080,9/3/2017,9,0,none
1293,64.6,0.0,0.0,35.4,57484,9/4/2017,9,1,Labor Day
1509,56.2,0.0,0.0,45.5,87418,9/5/2017,9,2,none
1668,56.5,0.0,0.0,52.9,89875,9/6/2017,9,3,none
1835,58.3,0.0,0.0,50.2,90691,9/7/2017,9,4,none
1668,58.3,0.0,0.0,8.6,93617,9/8/2017,9,5,none
1812,61.9,0.0,0.0,17.2,68814,9/9/2017,9,6,none
3526,68.2,0.0,0.0,58.2,57979,9/10/2017,9,0,none
1760,69.2,0.0,0.0,14.8,87205,9/11/2017,9,1,none
1882,69.7,0.0,0.0,15.9,90498,9/12/2017,9,2,none
1955,73.5,0.0,0.0,22.5,89316,9/13/2017,9,3,none
1886,75.2,0.0,0.0,5.7,93482,9/14/2017,9,4,none
1770,74.6,0.0,0.0,26.2,95067,9/15/2017,9,5,none
1555,70.5,0.0,0.0,60.5,71852,9/16/2017,9,6,none
1663,57.0,0.0,0.0,25.2,61542,9/17/2017,9,0,none
1109,54.9,0.0,0.0,76.9,83535,9/18/2017,9,1,none
1861,67.8,0.0,0.0,57.2,88909,9/19/2017,9,2,none
1953,69.0,0.0,0.0,31.4,91693,9/20/2017,9,3,none
1975,65.2,0.0,0.0,9.9,78039,9/21/2017,9,4,none
1651,81.1,0.0,0.0,26.6,93239,9/22/2017,9,5,none
1478,79.3,0.0,0.0,33.6,75835,9/23/2017,9,6,none
1279,76.7,0.0,0.0,38.9,66004,9/24/2017,9,0,none
1066,61.6,0.0,0.0,87.3,85585,9/25/2017,9,1,none
1285,59.1,0.0,0.0,85.7,88066,9/26/2017,9,2,none
1637,55.0,0.0,0.0,19.2,88990,9/27/2017,9,3,none
1752,59.6,0.0,0.0,52.7,91735,9/28/2017,9,4,none
1712,54.3,0.0,0.0,17.7,96611,9/29/2017,9,5,none
1463,55.6,0.0,0.0,20.6,79488,9/30/2017,9,6,none
948,59.0,0.0,0.0,83.5,67120,10/1/2017,10,0,none
1054,61.2,0.0,0.0,83.3,82639,10/2/2017,10,1,none
1251,62.5,0.0,0.0,65.1,86659,10/3/2017,10,2,none
1658,50.9,0.0,0.0,9.5,88855,10/4/2017,10,3,none
1390,54.0,0.0,0.0,80.1,89394,10/5/2017,10,4,none
1110,53.6,0.0,0.0,67.3,92586,10/6/2017,10,5,none
1080,57.5,0.0,0.0,60.2,73807,10/7/2017,10,6,none
1677,59.1,0.0,0.0,11.5,61765,10/8/2017,10,0,none
1231,48.7,0.0,0.0,41.4,83919,10/9/2017,10,1,Columbus Day
1359,42.1,0.0,0.0,14.5,89957,10/10/2017,10,2,none
1307,45.8,0.0,0.0,45.8,90079,10/11/2017,10,3,none
1383,56.9,0.0,0.0,68.5,91281,10/12/2017,10,4,none
1512,51.6,0.0,0.0,30.4,97258,10/13/2017,10,5,none
985,47.7,0.0,0.0,60.5,77217,10/14/2017,10,6,none
1040,46.2,0.0,0.0,71.0,65720,10/15/2017,10,0,none
1416,49.5,0.0,0.0,10.9,87544,10/16/2017,10,1,none
1704,55.8,0.0,0.0,8.6,89431,10/17/2017,10,2,none
1757,58.2,0.0,0.0,32.0,91968,10/18/2017,10,3,none
1734,55.4,0.0,0.0,24.7,90805,10/19/2017,10,4,none
1678,64.2,0.0,0.0,18.4,92342,10/20/2017,10,5,none
764,62.5,0.0,0.0,66.9,67919,10/21/2017,10,6,none
1267,53.3,0.0,0.0,13.6,65433,10/22/2017,10,0,none
1256,52.2,0.0,0.0,57.7,86036,10/23/2017,10,1,none
1094,44.6,0.0,0.0,47.9,91832,10/24/2017,10,2,none
1369,45.7,0.0,0.0,39.0,89855,10/25/2017,10,3,none
1213,45.4,0.0,0.0,56.0,94693,10/26/2017,10,4,none
796,33.9,0.0,0.0,89.4,85920,10/27/2017,10,5,none
797,32.1,0.0,0.0,61.7,76716,10/28/2017,10,6,none
542,35.8,0.0,0.0,67.7,58941,10/29/2017,10,0,none
846,35.8,0.0,0.0,84.2,85246,10/30/2017,10,1,none
939,30.4,0.0,0.0,68.3,90272,10/31/2017,10,2,none
771,32.0,0.0,0.0,74.5,85707,11/1/2017,11,3,none
1007,36.8,0.0,0.0,84.2,91345,11/2/2017,11,4,none
942,31.2,0.0,0.0,49.8,88512,11/3/2017,11,5,none
741,37.3,0.0,0.0,89.4,70570,11/4/2017,11,6,none
514,34.3,0.0,0.0,88.8,57612,11/5/2017,11,0,none
909,26.8,0.0,0.0,48.7,83496,11/6/2017,11,1,none
1009,29.5,0.0,0.0,47.7,87651,11/7/2017,11,2,none
940,32.4,0.0,0.0,32.7,87250,11/8/2017,11,3,none
725,20.0,0.0,0.0,34.0,91427,11/9/2017,11,4,none
606,17.5,0.0,0.0,43.8,88966,11/10/2017,11,5,Veterans Day
740,32.7,0.0,0.0,40.2,71349,11/11/2017,11,6,none
552,28.8,0.0,0.0,22.8,60583,11/12/2017,11,0,none
977,33.8,0.0,0.0,58.4,84574,11/13/2017,11,1,none
954,41.4,0.0,0.0,90.0,88990,11/14/2017,11,2,none
883,35.4,0.0,0.0,88.0,89875,11/15/2017,11,3,none
861,30.2,0.0,0.0,83.6,93869,11/16/2017,11,4,none
809,36.4,0.0,0.0,71.8,92110,11/17/2017,11,5,none
695,31.5,0.0,0.0,38.4,72842,11/18/2017,11,6,none
476,26.9,0.0,0.0,14.3,60910,11/19/2017,11,0,none
998,37.4,0.0,0.0,34.3,87035,11/20/2017,11,1,none
745,27.6,0.0,0.0,28.9,89517,11/21/2017,11,2,none
771,22.1,0.0,0.0,48.5,87814,11/22/2017,11,3,none
307,33.4,0.0,0.0,14.3,49271,11/23/2017,11,4,Thanksgiving Day
807,47.5,0.0,0.0,16.9,66173,11/24/2017,11,5,none
617,34.2,0.0,0.0,13.3,66293,11/25/2017,11,6,none
654,35.2,0.0,0.0,24.5,62660,11/26/2017,11,0,none
1085,45.1,0.0,0.0,32.0,84161,11/27/2017,11,1,none
1031,45.4,0.0,0.0,13.2,87465,11/28/2017,11,2,none
906,34.4,0.0,0.0,24.7,91521,11/29/2017,11,3,none
993,39.4,0.0,0.0,12.5,92289,11/30/2017,11,4,none
1101,37.3,0.0,0.0,35.1,96852,12/1/2017,12,5,none
1216,33.8,0.0,0.0,10.9,80362,12/2/2017,12,6,none
732,38.4,0.0,0.0,41.5,60588,12/3/2017,12,0,none
784,48.0,0.0,0.0,72.0,84355,12/4/2017,12,1,none
739,19.9,0.0,0.0,57.0,49986,12/5/2017,12,2,none
648,17.6,0.0,0.0,47.0,84145,12/6/2017,12,3,none
681,15.0,0.0,0.0,42.5,86410,12/7/2017,12,4,none
775,26.0,0.0,0.0,79.2,90120,12/8/2017,12,5,none
791,22.1,0.0,0.0,80.5,75140,12/9/2017,12,6,none
487,24.5,0.0,0.0,45.5,59425,12/10/2017,12,0,none
706,27.9,0.0,0.0,70.7,76598,12/11/2017,12,1,none
725,15.0,0.0,0.0,50.3,87841,12/12/2017,12,2,none
680,25.1,0.0,0.0,66.0,85127,12/13/2017,12,3,none
814,19.6,0.0,0.0,83.0,91950,12/14/2017,12,4,none
757,24.3,0.0,0.0,88.1,91791,12/15/2017,12,5,none
613,26.6,0.0,0.0,61.4,72346,12/16/2017,12,6,none
441,24.5,0.0,0.0,75.7,58282,12/17/2017,12,0,none
740,32.3,0.0,0.0,57.1,83673,12/18/2017,12,1,none
774,32.4,0.0,0.0,40.9,88142,12/19/2017,12,2,none
773,19.1,0.0,0.0,72.7,87400,12/20/2017,12,3,none
716,20.9,0.0,0.0,76.1,88172,12/21/2017,12,4,none
732,20.8,0.0,0.0,67.2,83345,12/22/2017,12,5,none
454,16.4,0.0,0.0,29.2,58557,12/23/2017,12,6,none
372,16.9,0.0,0.0,69.7,50993,12/24/2017,12,0,none
203,-1.4,0.0,0.0,39.3,45355,12/25/2017,12,1,Christmas Day
441,-5.0,0.0,0.0,3.1,65531,12/26/2017,12,2,none
512,-3.3,0.0,0.0,19.2,78304,12/27/2017,12,3,none
585,6.3,0.0,0.0,86.7,66324,12/28/2017,12,4,none
530,0.4,0.0,0.0,59.4,74327,12/29/2017,12,5,none
410,-9.4,0.0,0.0,11.8,59402,12/30/2017,12,6,none
376,-10.4,0.0,0.0,2.3,51843,12/31/2017,12,0,none
328,-7.9,0.0,0.0,1.8,41984,1/1/2018,1,1,New Years Day
576,2.2,0.0,0.0,44.4,77155,1/2/2018,1,2,none
569,2.9,0.0,0.0,22.5,81802,1/3/2018,1,3,none
523,-2.3,0.0,0.0,40.0,84846,1/4/2018,1,4,none
552,-6.5,0.0,0.0,11.6,86855,1/5/2018,1,5,none
430,-1.5,0.0,0.0,33.8,63919,1/6/2018,1,6,none
466,22.0,0.0,0.0,62.8,53696,1/7/2018,1,0,none
748,28.3,0.0,0.0,17.2,81109,1/8/2018,1,1,none
827,34.1,0.0,0.0,56.8,87781,1/9/2018,1,2,none
794,35.6,0.0,0.0,68.8,86115,1/10/2018,1,3,none
640,15.2,0.0,0.0,72.8,65681,1/11/2018,1,4,none
514,-3.9,0.0,0.0,3.2,82149,1/12/2018,1,5,none
395,-5.7,0.0,0.0,2.7,63585,1/13/2018,1,6,none
376,4.6,0.0,0.0,65.7,49717,1/14/2018,1,0,none
455,5.6,0.0,0.0,84.2,64253,1/15/2018,1,1,Martin Luther King Jr Day
610,2.0,0.0,0.0,22.7,80346,1/16/2018,1,2,none
651,13.4,0.0,0.0,9.1,80855,1/17/2018,1,3,none
729,29.6,0.0,0.0,31.7,86436,1/18/2018,1,4,none
846,34.3,0.0,0.0,44.4,89515,1/19/2018,1,5,none
712,32.4,0.0,0.0,43.1,73397,1/20/2018,1,6,none
580,35.1,0.0,0.0,63.9,56688,1/21/2018,1,0,none
589,30.8,0.0,0.0,77.8,51036,1/22/2018,1,1,none
580,21.2,0.0,0.0,42.4,62574,1/23/2018,1,2,none
647,19.4,0.0,0.0,73.9,84280,1/24/2018,1,3,none
668,25.9,0.0,0.0,86.7,86605,1/25/2018,1,4,none
1006,37.3,0.0,0.0,32.3,92058,1/26/2018,1,5,none
910,27.4,0.0,0.0,25.9,76086,1/27/2018,1,6,none
465,17.2,0.0,0.0,75.1,62130,1/28/2018,1,0,none
586,8.2,0.0,0.0,3.0,84480,1/29/2018,1,1,none
675,12.6,0.0,0.0,29.0,86092,1/30/2018,1,2,none
751,26.1,0.0,0.0,43.7,85695,1/31/2018,1,3,none
561,1.6,0.0,0.0,11.7,88945,2/1/2018,2,4,none
590,0.9,0.0,0.0,42.3,92177,2/2/2018,2,5,none
505,13.9,0.0,0.0,87.9,61142,2/3/2018,2,6,none
384,-0.1,0.0,0.0,10.4,51336,2/4/2018,2,0,none
564,3.5,0.0,0.0,17.0,81681,2/5/2018,2,1,none
580,0.9,0.0,0.0,26.0,84006,2/6/2018,2,2,none
633,7.2,0.0,0.0,45.1,82844,2/7/2018,2,3,none
625,8.4,0.0,0.0,66.2,89300,2/8/2018,2,4,none
608,6.0,0.0,0.0,28.3,90607,2/9/2018,2,5,none
616,4.7,0.0,0.0,4.0,75280,2/10/2018,2,6,none
412,6.8,0.0,0.0,3.5,61645,2/11/2018,2,0,none
596,4.2,0.0,0.0,41.2,82071,2/12/2018,2,1,none
718,18.1,0.0,0.0,38.4,89692,2/13/2018,2,2,none
754,28.7,0.0,0.0,1.8,86664,2/14/2018,2,3,none
697,31.4,0.0,0.0,52.0,90760,2/15/2018,2,4,none
676,10.1,0.0,0.0,18.0,89468,2/16/2018,2,5,none
619,25.9,0.0,0.0,31.9,70147,2/17/2018,2,6,none
541,28.6,0.0,0.0,51.8,57077,2/18/2018,2,0,none
478,22.0,0.0,0.0,82.1,58947,2/19/2018,2,1,Washingtons Birthday
605,17.9,0.0,0.0,71.7,78506,2/20/2018,2,2,none
626,9.6,0.0,0.0,10.2,86355,2/21/2018,2,3,none
640,17.0,0.0,0.0,59.1,88776,2/22/2018,2,4,none
674,26.4,0.0,0.0,52.0,83906,2/23/2018,2,5,none
487,17.2,0.0,0.0,56.4,57634,2/24/2018,2,6,none
455,22.7,0.0,0.0,51.9,53227,2/25/2018,2,0,none
703,27.2,0.0,0.0,5.7,82324,2/26/2018,2,1,none
752,30.9,0.0,0.0,35.3,88569,2/27/2018,2,2,none
772,32.2,0.0,0.0,37.9,88461,2/28/2018,2,3,none
792,31.4,0.0,0.0,17.7,90445,3/1/2018,3,4,none
769,26.9,0.0,0.0,40.9,92827,3/2/2018,3,5,none
717,39.3,0.0,0.0,56.6,73836,3/3/2018,3,6,none
509,37.7,0.0,0.0,86.2,58320,3/4/2018,3,0,none
631,33.2,0.0,0.0,90.0,56949,3/5/2018,3,1,none
656,28.8,0.0,0.0,69.5,77762,3/6/2018,3,2,none
616,19.5,0.0,0.0,29.2,88568,3/7/2018,3,3,none
795,18.9,0.0,0.0,10.9,92419,3/8/2018,3,4,none
801,23.3,0.0,0.0,26.0,94875,3/9/2018,3,5,none
719,29.2,0.0,0.0,84.2,76504,3/10/2018,3,6,none
531,33.4,0.0,0.0,89.3,57452,3/11/2018,3,0,none
759,30.8,0.0,0.0,4.4,85415,3/12/2018,3,1,none
787,28.7,0.0,0.0,7.5,88591,3/13/2018,3,2,none
833,32.4,0.0,0.0,3.6,88631,3/14/2018,3,3,none
795,31.4,0.0,0.0,2.6,89028,3/15/2018,3,4,none
837,29.6,0.0,0.0,17.3,91759,3/16/2018,3,5,none
1509,33.7,0.0,0.0,2.2,77456,3/17/2018,3,6,none
591,33.0,0.0,0.0,60.1,61415,3/18/2018,3,0,none
824,36.2,0.0,0.0,77.4,86417,3/19/2018,3,1,none
631,29.4,0.0,0.0,82.1,85387,3/20/2018,3,2,none
800,29.3,0.0,0.0,70.0,89112,3/21/2018,3,3,none
812,35.3,0.0,0.0,65.5,92045,3/22/2018,3,4,none
795,33.1,0.0,0.0,44.2,94585,3/23/2018,3,5,none
697,34.6,0.0,0.0,28.8,72586,3/24/2018,3,6,none
651,35.1,0.0,0.0,47.8,61281,3/25/2018,3,0,none
689,34.5,0.0,0.0,87.4,81404,3/26/2018,3,1,none
856,37.1,0.0,0.0,56.8,87752,3/27/2018,3,2,none
951,39.4,0.0,0.0,35.5,89922,3/28/2018,3,3,none
825,31.0,0.0,0.0,7.5,93059,3/29/2018,3,4,none
813,31.3,0.0,0.0,54.5,88303,3/30/2018,3,5,none
552,25.3,0.0,0.0,47.5,62489,3/31/2018,3,6,none
478,19.6,0.0,0.0,5.2,58294,4/1/2018,4,0,none
659,26.3,0.0,0.0,56.4,80992,4/2/2018,4,1,none
637,28.2,0.0,0.0,90.0,65254,4/3/2018,4,2,none
663,20.4,0.0,0.0,19.8,82413,4/4/2018,4,3,none
722,23.7,0.0,0.0,27.0,92942,4/5/2018,4,4,none
681,19.8,0.0,0.0,20.1,92049,4/6/2018,4,5,none
653,20.8,0.0,0.0,7.5,76916,4/7/2018,4,6,none
461,23.1,0.0,0.0,44.2,55926,4/8/2018,4,0,none
797,29.9,0.0,0.0,68.0,83263,4/9/2018,4,1,none
830,34.0,0.0,0.0,73.5,88410,4/10/2018,4,2,none
856,37.6,0.0,0.0,53.5,89617,4/11/2018,4,3,none
990,41.1,0.0,0.0,55.5,93145,4/12/2018,4,4,none
702,37.0,0.0,0.0,67.7,87042,4/13/2018,4,5,none
423,27.3,0.0,0.0,90.1,27454,4/14/2018,4,6,none
416,25.4,0.0,0.0,90.0,29720,4/15/2018,4,0,none
637,29.0,0.0,0.0,78.8,72727,4/16/2018,4,1,none
814,33.9,0.0,0.0,13.0,90755,4/17/2018,4,2,none
738,35.3,0.0,0.0,59.1,92002,4/18/2018,4,3,none
976,38.0,0.0,0.0,13.6,93308,4/19/2018,4,4,none
1026,38.9,0.0,0.0,29.4,95736,4/20/2018,4,5,none
1165,44.2,0.0,0.0,17.1,77498,4/21/2018,4,6,none
1547,47.6,0.0,0.0,9.2,64705,4/22/2018,4,0,none
1550,51.8,0.0,0.0,4.1,87174,4/23/2018,4,1,none
1332,50.5,0.0,0.0,30.8,89266,4/24/2018,4,2,none
1406,46.2,0.0,0.0,9.5,89395,4/25/2018,4,3,none
1287,51.6,0.0,0.0,10.8,93331,4/26/2018,4,4,none
1286,49.5,0.0,0.0,32.5,96921,4/27/2018,4,5,none
1473,45.4,0.0,0.0,32.2,77380,4/28/2018,4,6,none
1534,53.7,0.0,0.0,1.8,63544,4/29/2018,4,0,none
1284,65.5,0.0,0.0,25.3,86830,4/30/2018,4,1,none
1429,65.4,0.0,0.0,41.6,87764,5/1/2018,5,2,none
1646,56.4,0.0,0.0,47.4,90227,5/2/2018,5,3,none
1664,61.3,0.0,0.0,31.3,92667,5/3/2018,5,4,none
1745,65.2,0.0,0.0,14.1,95393,5/4/2018,5,5,none
1864,66.1,0.0,0.0,24.0,68621,5/5/2018,5,6,none
1776,63.1,0.0,0.0,16.9,58872,5/6/2018,5,0,none
1813,70.8,0.0,0.0,18.5,85860,5/7/2018,5,1,none
1016,65.8,0.0,0.0,39.3,87436,5/8/2018,5,2,none
1231,58.4,0.0,0.0,62.5,90433,5/9/2018,5,3,none
1524,52.7,0.0,0.0,38.3,93174,5/10/2018,5,4,none
1012,49.5,0.0,0.0,56.6,93128,5/11/2018,5,5,none
1284,52.9,0.0,0.0,47.4,67394,5/12/2018,5,6,none
1594,56.7,0.0,0.0,26.2,58399,5/13/2018,5,0,none
1306,62.8,0.0,0.0,49.3,85887,5/14/2018,5,1,none
2014,63.5,0.0,0.0,6.2,92593,5/15/2018,5,2,none
2281,69.8,0.0,0.0,11.4,91859,5/16/2018,5,3,none
1656,71.1,0.0,0.0,27.0,92573,5/17/2018,5,4,none
1866,70.8,0.0,0.0,26.0,93655,5/18/2018,5,5,none
1193,59.3,0.0,0.0,68.7,66521,5/19/2018,5,6,none
1426,57.2,0.0,0.0,22.4,55976,5/20/2018,5,0,none
1531,61.0,0.0,0.0,71.2,82782,5/21/2018,5,1,none
1927,64.4,0.0,0.0,60.1,88301,5/22/2018,5,2,none
1831,70.4,0.0,0.0,39.8,89692,5/23/2018,5,3,none
1518,77.8,0.0,0.0,31.0,89145,5/24/2018,5,4,none
1435,74.3,0.0,0.0,45.1,86310,5/25/2018,5,5,none
1410,78.1,0.0,0.0,4.9,61617,5/26/2018,5,6,none
1216,77.5,0.0,0.0,26.6,57775,5/27/2018,5,0,none
1055,82.4,0.0,0.0,36.8,51254,5/28/2018,5,1,Memorial Day
1145,76.3,0.0,0.0,39.0,84985,5/29/2018,5,2,none
1256,69.2,0.0,0.0,64.0,89461,5/30/2018,5,3,none
1934,73.0,0.0,0.0,43.7,92381,5/31/2018,5,4,none
1937,70.0,0.0,0.0,41.3,94900,6/1/2018,6,5,none
980,62.2,0.0,0.0,64.1,67902,6/2/2018,6,6,none
1801,61.4,0.0,0.0,52.8,64723,6/3/2018,6,0,none
2061,68.9,0.0,0.0,17.4,87171,6/4/2018,6,1,none
2158,69.8,0.0,0.0,9.1,90467,6/5/2018,6,2,none
1637,69.2,0.0,0.0,41.5,90170,6/6/2018,6,3,none
1998,67.7,0.0,0.0,40.0,92054,6/7/2018,6,4,none
1625,68.6,0.0,0.0,63.9,95054,6/8/2018,6,5,none
1231,67.5,0.0,0.0,59.8,64037,6/9/2018,6,6,none
1710,69.4,0.0,0.0,59.0,54535,6/10/2018,6,0,none
1204,67.6,0.0,0.0,72.2,84164,6/11/2018,6,1,none
2069,71.2,0.0,0.0,67.5,89106,6/12/2018,6,2,none
2375,68.9,0.0,0.0,9.8,89348,6/13/2018,6,3,none
1961,71.9,0.0,0.0,40.0,91149,6/14/2018,6,4,none
1525,78.5,0.0,0.0,34.1,91459,6/15/2018,6,5,none
842,77.8,0.0,0.0,37.0,64794,6/16/2018,6,6,none
1175,81.1,0.0,0.0,46.5,60112,6/17/2018,6,0,none
1394,71.6,0.0,0.0,82.1,85051,6/18/2018,6,1,none
1188,65.9,0.0,0.0,85.2,83989,6/19/2018,6,2,none
1988,70.9,0.0,0.0,76.5,88564,6/20/2018,6,3,none
2102,70.4,0.0,0.0,32.6,91455,6/21/2018,6,4,none
2153,70.1,0.0,0.0,19.5,93684,6/22/2018,6,5,none
2296,71.1,0.0,0.0,22.5,73277,6/23/2018,6,6,none
1576,71.4,0.0,0.0,38.0,63411,6/24/2018,6,0,none
1853,72.8,0.0,0.0,38.8,84200,6/25/2018,6,1,none
1338,68.0,0.0,0.0,78.2,87223,6/26/2018,6,2,none
1976,71.4,0.0,0.0,63.9,90191,6/27/2018,6,3,none
1967,75.9,0.0,0.0,16.2,90141,6/28/2018,6,4,none
1281,85.0,0.0,0.0,19.8,90578,6/29/2018,6,5,none
1321,82.0,0.0,0.0,52.8,67884,6/30/2018,6,6,none
1002,69.3,0.0,0.0,54.8,59558,7/1/2018,7,0,none
2076,75.0,0.0,0.0,17.5,81708,7/2/2018,7,1,none
1497,74.9,0.0,0.0,38.0,83100,7/3/2018,7,2,none
1130,75.8,0.0,0.0,29.1,46016,7/4/2018,7,3,Independence Day
1761,75.1,0.0,0.0,19.2,77395,7/5/2018,7,4,none
1845,70.6,0.0,0.0,15.8,79773,7/6/2018,7,5,none
1720,74.0,0.0,0.0,2.3,64126,7/7/2018,7,6,none
1550,78.2,0.0,0.0,9.8,61382,7/8/2018,7,0,none
1821,79.0,0.0,0.0,34.9,84435,7/9/2018,7,1,none
1871,72.8,0.0,0.0,30.0,87399,7/10/2018,7,2,none
1787,78.3,0.0,0.0,42.9,88173,7/11/2018,7,3,none
1301,79.6,0.0,0.0,44.4,86843,7/12/2018,7,4,none
1429,74.2,0.0,0.0,50.8,88224,7/13/2018,7,5,none
1837,76.1,0.0,0.0,26.2,67172,7/14/2018,7,6,none
1503,77.0,0.0,0.0,32.3,59741,7/15/2018,7,0,none
1814,73.8,0.0,0.0,11.9,83653,7/16/2018,7,1,none
2046,71.0,0.0,0.0,20.3,86574,7/17/2018,7,2,none
2006,71.1,0.0,0.0,39.6,89080,7/18/2018,7,3,none
1141,68.5,0.0,0.0,56.0,87543,7/19/2018,7,4,none
1235,69.1,0.0,0.0,81.0,88097,7/20/2018,7,5,none
2175,71.4,0.0,0.0,31.0,71905,7/21/2018,7,6,none
1727,70.8,0.0,0.0,31.6,63928,7/22/2018,7,0,none
1816,72.2,0.0,0.0,34.3,83680,7/23/2018,7,1,none
2069,72.9,0.0,0.0,7.1,87191,7/24/2018,7,2,none
1565,70.1,0.0,0.0,41.8,90054,7/25/2018,7,3,none
1721,64.0,0.0,0.0,54.9,90196,7/26/2018,7,4,none
1933,66.5,0.0,0.0,20.0,88640,7/27/2018,7,5,none
1806,66.3,0.0,0.0,24.7,64042,7/28/2018,7,6,none
1529,68.3,0.0,0.0,21.8,62382,7/29/2018,7,0,none
1826,70.3,0.0,0.0,14.4,82640,7/30/2018,7,1,none
1969,72.4,0.0,0.0,13.1,85180,7/31/2018,7,2,none
1443,68.1,0.0,0.0,76.9,87714,8/1/2018,8,3,none
1958,62.2,0.0,0.0,62.7,88355,8/2/2018,8,4,none
1603,69.0,0.0,0.0,34.5,87082,8/3/2018,8,5,none
953,72.4,0.0,0.0,50.8,65779,8/4/2018,8,6,none
1741,76.1,0.0,0.0,32.0,64007,8/5/2018,8,0,none
1787,72.3,0.0,0.0,41.3,84031,8/6/2018,8,1,none
1870,70.4,0.0,0.0,36.6,68582,8/7/2018,8,2,none
2042,74.6,0.0,0.0,12.3,90523,8/8/2018,8,3,none
1687,76.4,0.0,0.0,23.6,88957,8/9/2018,8,4,none
1522,74.6,0.0,0.0,7.5,88589,8/10/2018,8,5,none
1637,74.4,0.0,0.0,9.6,68103,8/11/2018,8,6,none
1497,75.6,0.0,0.0,4.0,61269,8/12/2018,8,0,none
1438,78.9,0.0,0.0,4.0,83381,8/13/2018,8,1,none
1586,77.6,0.0,0.0,48.0,89523,8/14/2018,8,2,none
1715,74.6,0.0,0.0,21.4,86929,8/15/2018,8,3,none
1667,74.0,0.0,0.0,27.4,88592,8/16/2018,8,4,none
1597,72.8,0.0,0.0,31.5,88141,8/17/2018,8,5,none
2031,71.7,0.0,0.0,23.0,73715,8/18/2018,8,6,none
1458,73.8,0.0,0.0,24.2,66598,8/19/2018,8,0,none
1110,71.1,0.0,0.0,46.1,83814,8/20/2018,8,1,none
1652,66.0,0.0,0.0,55.8,87295,8/21/2018,8,2,none
1885,66.5,0.0,0.0,7.1,88694,8/22/2018,8,3,none
1833,68.3,0.0,0.0,33.3,91496,8/23/2018,8,4,State Fair
859,66.6,40.7,0.0,84.4,89155,8/24/2018,8,5,none
1590,68.4,32.7,0.0,67.3,72037,8/25/2018,8,6,none
1309,72.6,40.9,0.0,39.9,62538,8/26/2018,8,0,none
1366,75.2,43.9,0.0,52.1,84504,8/27/2018,8,1,none
1138,62.6,23.1,0.0,84.8,87217,8/28/2018,8,2,none
1919,59.9,5.5,0.0,47.2,90973,8/29/2018,8,3,none
1964,64.8,6.0,0.0,24.1,92818,8/30/2018,8,4,none
1479,74.2,8.1,0.0,60.0,92540,8/31/2018,8,5,none
1632,75.6,5.8,0.0,38.0,72930,9/1/2018,9,6,none
1216,72.7,14.0,0.0,40.2,61003,9/2/2018,9,0,none
1303,69.5,7.6,0.0,69.1,55770,9/3/2018,9,1,Labor Day
834,70.5,31.5,0.0,83.0,81615,9/4/2018,9,2,none
1771,65.6,8.4,0.0,48.9,87273,9/5/2018,9,3,none
1920,60.3,26.7,0.0,16.1,88296,9/6/2018,9,4,none
2005,62.7,0.0,0.0,19.0,88762,9/7/2018,9,5,none
1875,62.3,0.0,0.0,4.1,67655,9/8/2018,9,6,none
1363,61.7,0.2,0.0,22.1,59336,9/9/2018,9,0,none
1799,64.7,0.0,0.0,13.1,84265,9/10/2018,9,1,none
1904,71.5,0.0,0.0,12.5,89320,9/11/2018,9,2,none
1734,73.8,6.1,0.0,19.2,90915,9/12/2018,9,3,none
1811,73.4,1.0,0.0,22.2,88342,9/13/2018,9,4,none
1743,76.2,2.8,0.0,46.7,90624,9/14/2018,9,5,none
1443,79.9,0.2,0.0,22.5,69676,9/15/2018,9,6,none
1286,79.3,0.0,0.0,21.2,59003,9/16/2018,9,0,none
1315,67.9,13.1,0.0,47.1,82258,9/17/2018,9,1,none
1207,60.7,22.4,0.0,86.5,87237,9/18/2018,9,2,none
1028,60.1,11.3,0.0,90.0,86416,9/19/2018,9,3,none
732,61.3,61.2,0.0,90.0,83480,9/20/2018,9,4,none
1424,54.9,1.0,0.0,68.5,89781,9/21/2018,9,5,none
1671,53.2,0.2,0.0,19.3,74398,9/22/2018,9,6,none
1518,62.2,0.2,0.0,27.7,60741,9/23/2018,9,0,none
1408,64.9,8.0,0.0,47.1,82608,9/24/2018,9,1,none
1183,52.6,4.7,0.0,78.6,85047,9/25/2018,9,2,none
1612,51.5,0.2,0.0,39.8,88627,9/26/2018,9,3,none
1342,55.7,0.5,0.0,60.0,87845,9/27/2018,9,4,none
1330,47.2,0.0,0.0,26.2,92518,9/28/2018,9,5,none
903,40.8,0.2,0.0,56.0,72424,9/29/2018,9,6,none
777,47.7,0.2,0.0,85.6,60103,9/30/2018,9,0,none
